90, -1
18, -1
15, -1
300, 0
108, 1
300, 0
6, -1
42, 2
300, 6
204, 3
87, -1
300, 0
300, 0
15, -1
102, 1
72, 0
27, 0
6, -1
300, 2
21, -1
300, 2
12, -1
21, -1
300, -1
18, -1
171, 2
24, -1
300, -1
30, 0
6, -1
300, 18
84, -1
51, -1
9, -1
300, 1
33, 0
300, 3
300, 2
300, 0
48, 1
48, 2
12, -1
99, 0
6, -1
33, 0
300, 10
300, 1
24, -1
33, 0
300, 0
300, -1
6, -1
300, 0
6, -1
300, 26
168, 11
6, -1
21, -1
33, 2
9, -1
6, -1
108, 3
9, -1
87, -1
231, 1
42, 1
36, 2
180, 0
300, -1
162, 0
75, -1
18, -1
18, 50
111, 4
300, 13
18, -1
48, -1
300, 3
30, -1
9, -1
9, -1
300, 1
300, 0
6, -1
33, 3
255, 1
9, -1
300, 1
300, 3
270, 1
300, 1
300, 2
75, -1
300, 2
243, 0
6, -1
300, 1
21, -1
300, 46
18, -1
9, -1
45, 0
300, 1
207, 12
300, 28
96, 0
300, -1
6, -1
27, 0
300, 0
78, 0
198, -1
15, -1
15, -1
9, -1
6, -1
6, -1
300, 12
6, -1
12, -1
45, 12
300, 2
33, -1
87, 0
36, 1
300, 9
300, 2
81, 2
33, 4
282, 3
300, 0
75, 0
15, -1
15, -1
51, -1
21, -1
9, -1
300, 1
300, 3
300, 0
12, -1
6, -1
30, 1
15, -1
300, 2
180, 0
300, -1
12, -1
102, -1
288, 0
6, -1
15, -1
63, 0
300, 0
21, -1
300, 2
300, 0
15, -1
300, 0
30, 0
69, 1
6, -1
300, 1
24, 0
6, -1
18, 0
300, -1
15, -1
6, -1
300, 2
210, 3
27, -1
6, -1
75, 0
294, 2
300, 2
111, 29
84, -1
300, 0
300, 3
54, -1
15, -1
39, 3
300, -1
9, -1
27, -1
27, 7
300, 4
42, 0
300, 25
15, -1
300, 1
300, 6
300, -1
90, 3
24, -1
33, 0
12, -1
48, 0
row level distribution
99, 0
63, 0
9, 0
300, 1
6, 0
300, 0
105, 0
48, 0
300, 1
21, 0
84, 0
189, 0
300, 0
300, 0
300, 1
6, 0
102, 0
90, 0
300, 0
108, 0
15, 0
12, 0
300, 0
24, 0
300, 1
18, 0
300, 0
300, 0
36, -1
18, 0
300, 0
300, 1
6, 0
300, 1
39, 0
300, 0
300, 0
300, 0
27, 0
6, 0
300, 0
105, 0
93, 0
21, 0
24, 0
300, 0
300, 1
90, 0
18, 0
15, 0
300, 0
108, 0
300, 0
6, 0
42, 0
300, 0
204, 0
87, 0
300, 1
300, 0
15, 0
102, 0
72, 1
27, 0
6, 0
300, 0
21, 0
300, 1
12, 0
21, 0
300, 0
18, 0
171, 0
24, 0
300, 0
30, 1
6, 0
300, 1
84, 0
51, 0
9, 0
300, 0
33, 0
300, 0
300, 1
300, 0
48, 0
48, 0
12, 1
99, 0
6, -1
33, 0
300, 1
300, 0
24, 0
33, 0
300, 0
300, 0
6, 0
300, 0
6, 0
300, 0
168, 1
6, 0
21, 0
33, 1
9, -1
6, 0
108, 0
9, 0
87, 0
231, 1
42, 0
36, 0
180, 1
300, -1
162, 0
75, 0
18, 0
18, 1
111, 0
300, 0
18, 0
48, 0
300, 1
30, 0
9, 0
9, 0
300, 0
300, 0
6, 0
33, 1
255, 1
9, 0
300, 0
300, 0
270, 0
300, 0
300, 1
75, 0
300, 0
243, 0
6, 0
300, 0
21, 0
300, 0
18, 0
9, 1
45, 1
300, 0
207, 0
300, 1
96, 0
300, 0
6, -1
27, 0
300, 0
78, 0
198, 0
15, 1
15, 0
9, 0
6, 0
6, -1
300, 1
6, 0
12, 0
45, 0
300, 1
33, 0
87, 0
36, 0
300, 1
300, 1
81, 0
33, 0
282, 0
300, 0
75, 0
15, 1
15, 0
51, 1
21, 0
9, 0
300, 0
300, 0
300, 0
12, 0
6, 0
30, 1
15, 0
300, 0
180, 1
300, 0
12, 0
102, -1
288, 0
6, 0
15, 0
63, 0
300, 1
21, 1
300, 0
300, 0
15, 0
300, 0
30, 0
69, 0
6, 0
300, 0
24, 0
6, 0
18, 0
300, 0
15, 0
6, 0
300, 0
210, 0
27, 0
6, 0
75, 1
294, 0
300, 0
111, 0
84, 0
300, 1
300, 1
54, 0
15, 0
39, 0
300, 0
9, 0
27, -1
27, 0
300, 1
42, 0
300, 1
15, -1
300, 0
300, 1
300, 0
90, 1
24, 0
33, 1
12, 0
48, 0
Size: small Deviation: 0
all datasets: 246
 COLUMN LEVEL ANALYSIS:
top 1 correctly labelled: 73
top 3 correctly labelled: 126
top X correctly labelled: 194
total: 246
 ROW LEVEL ANALYSIS:
top 1 correctly labelled: 191
top 3 correctly labelled: 244
top X correctly labelled: 244
total: 246
 OVERALL ANALYSIS:
top 1 correctly labelled: 240
top 3 correctly labelled: 244
top X correctly labelled: 244
total: 246
overall level distribution
1500, 0
1500, 0
165, 0
156, 0
219, 0
123, 0
198, 0
168, 0
1500, 0
1500, 0
240, 0
99, 0
81, 0
1500, 0
810, 0
51, 0
546, 0
1500, 0
1500, 0
108, 0
252, 0
1500, 0
1500, 0
1500, 0
1500, 0
531, 0
858, 0
78, 0
1500, 0
1500, 0
36, 0
522, 0
1500, 0
1500, 0
132, 0
456, 0
1500, 0
1500, 0
1500, 0
1500, 0
1500, 0
345, 0
999, 0
1500, 0
78, 0
1500, 0
1161, 0
435, 0
1500, 0
1500, 0
378, 0
441, 0
87, 0
99, 0
36, 0
36, 0
1479, 0
321, 0
258, 0
51, 0
78, 0
171, 0
108, 0
459, 0
30, 0
36, 0
123, 0
1500, 0
42, 0
99, 0
1449, 0
171, 0
1500, 0
1050, 0
180, 0
36, 0
423, 0
510, 0
30, 0
1221, 0
222, 0
1500, 0
540, 0
60, 0
1500, 1
1500, 0
846, 0
135, 0
468, 0
1500, 0
1500, 0
132, 0
1500, 0
1500, 0
1500, 0
510, 0
1500, 0
252, 0
1500, 0
501, 0
69, 0
132, 0
1500, 0
33, 0
1500, 0
564, 0
1500, 0
39, 0
96, 0
1500, 2
276, 0
144, 0
63, 0
375, 0
1359, 0
63, 0
1500, 0
1500, 0
45, 0
99, 0
1500, 0
429, 0
105, 0
1500, 0
207, 0
45, 0
1500, 0
87, 0
30, 0
423, 0
252, 0
186, 0
174, 0
1500, 0
1500, 0
1500, 0
144, -1
114, 0
33, 0
1500, 0
42, 0
54, 0
1500, 0
948, 0
177, 0
1500, 0
168, 0
36, 0
909, 0
144, 0
321, 0
1035, 0
33, 0
66, 0
1500, 0
42, 0
1500, 0
42, 0
57, 0
1500, 0
81, 0
1500, 0
1500, 0
36, 0
1500, 0
144, 0
435, 0
30, 0
42, 0
78, 0
231, 0
30, 0
555, 0
75, 0
78, 0
48, 0
162, 0
1020, 0
1500, 0
1500, 0
90, 0
261, 0
30, 0
78, 0
1500, 0
84, 0
1500, 0
126, 0
1500, 0
453, 0
1500, 0
237, 0
1500, 0
222, 0
414, 0
387, 0
108, 0
108, 0
1500, 0
1500, 0
93, 0
381, 0
102, 0
57, 0
1500, 0
171, 0
1500, 0
546, 0
1500, 0
1500, 0
1500, 0
60, 0
114, 0
1500, 0
99, 0
150, 0
909, 0
1419, 0
156, 0
528, 0
393, 0
180, -1
1500, 0
240, 0
36, 0
369, 1
117, 0
72, 0
486, 0
51, 0
1500, 0
1500, 0
1500, 0
45, 0
1500, 0
1500, 0
1500, 0
1500, 0
78, 0
36, 0
1500, 0
135, 0
1500, 1
1287, 0
495, 0
51, 0
column level distribution
1500, 0
1500, -1
165, 0
156, 0
219, 0
123, 5
198, -1
168, 0
1500, 20
1500, 18
240, 0
99, 0
81, 9
1500, 4
810, -1
51, 1
546, 9
1500, 3
1500, 8
108, 2
252, 2
1500, -1
1500, 45
1500, 6
1500, -1
531, 3
858, 1
78, 0
1500, 2
1500, 4
36, 1
522, 1
1500, 2
1500, -1
132, -1
456, -1
1500, 2
1500, 0
1500, 0
1500, 1
1500, 2
345, 3
999, 23
1500, 0
78, 0
1500, 2
1161, 0
435, 0
1500, 2
1500, 0
378, 4
441, -1
87, 1
99, 0
36, 0
36, 0
1479, 6
321, 0
258, 1
51, 0
78, 0
171, 0
108, 0
459, 0
30, 3
36, -1
123, 1
1500, 0
42, -1
99, -1
1449, 0
171, 0
1500, 0
1050, 4
180, 0
36, 4
423, -1
510, 2
30, 2
1221, 0
222, 0
1500, 3
540, 1
60, 0
1500, 1
1500, 3
846, 22
135, -1
468, -1
1500, 1
1500, 51
132, 1
1500, 0
1500, 1
1500, 0
510, -1
1500, 4
252, 0
1500, -1
501, 0
69, 3
132, 6
1500, 0
33, 1
1500, 1
564, 24
1500, 10
39, 0
96, 2
1500, 0
276, 0
144, 14
63, 3
375, -1
1359, 2
63, 4
1500, 9
1500, -1
45, 6
99, -1
1500, -1
429, 1
105, -1
1500, 2
207, 0
45, 7
1500, 2
87, -1
30, 3
423, -1
252, 1
186, 8
174, 2
1500, 0
1500, 1
1500, 5
144, -1
114, 1
33, 0
1500, 10
42, -1
54, 1
1500, 4
948, 4
177, 2
1500, 35
168, -1
36, 0
909, 3
144, -1
321, 0
1035, 8
33, 1
66, 6
1500, 0
42, -1
1500, 32
42, -1
57, 0
1500, 0
81, -1
1500, 3
1500, 0
36, -1
1500, 2
144, -1
435, 0
30, 0
42, -1
78, 2
231, 0
30, 1
555, 3
75, 58
78, 0
48, 3
162, 0
1020, 3
1500, 34
1500, 0
90, -1
261, -1
30, 0
78, 3
1500, 10
84, 0
1500, 1
126, -1
1500, -1
453, 0
1500, 3
237, 16
1500, -1
222, 0
414, 1
387, 2
108, 1
108, 6
1500, -1
1500, 36
93, 0
381, 0
102, 3
57, 21
1500, 1
171, 0
1500, 2
546, 2
1500, 0
1500, -1
1500, 4
60, 7
114, 0
1500, -1
99, -1
150, 1
909, 1
1419, 3
156, -1
528, 0
393, 0
180, -1
1500, 2
240, 0
36, -1
369, -1
117, 0
72, -1
486, 0
51, 0
1500, 11
1500, 0
1500, -1
45, 2
1500, 31
1500, -1
1500, 3
1500, 4
78, 1
36, -1
1500, -1
135, 0
1500, 0
1287, 17
495, 2
51, 3
row level distribution
1500, 0
1500, 0
165, 0
156, 1
219, 0
123, 0
198, 0
168, 0
1500, 0
1500, 1
240, 0
99, 1
81, 1
1500, 0
810, 0
51, 0
546, 0
1500, 1
1500, 1
108, 0
252, 0
1500, 0
1500, 0
1500, 0
1500, 0
531, 1
858, 0
78, 0
1500, 0
1500, 1
36, 0
522, 0
1500, 1
1500, 0
132, 0
456, 0
1500, 1
1500, 0
1500, 0
1500, 0
1500, 0
345, 0
999, 0
1500, 0
78, 0
1500, 1
1161, 1
435, 0
1500, 1
1500, 0
378, 0
441, 0
87, 1
99, 0
36, 0
36, 0
1479, 0
321, 0
258, 0
51, 0
78, 0
171, 1
108, 0
459, 0
30, 0
36, 0
123, 1
1500, 0
42, 0
99, 0
1449, 0
171, 0
1500, 0
1050, 0
180, 0
36, 0
423, 0
510, 0
30, 1
1221, 0
222, 1
1500, 0
540, 0
60, 0
1500, 2
1500, 1
846, 1
135, 0
468, 0
1500, 0
1500, 0
132, 0
1500, 0
1500, 1
1500, 0
510, 0
1500, 0
252, 0
1500, 0
501, 0
69, 1
132, 0
1500, 1
33, 0
1500, 0
564, 0
1500, 1
39, 0
96, 0
1500, 0
276, 0
144, 0
63, 0
375, 0
1359, 0
63, 0
1500, 1
1500, 0
45, 1
99, 0
1500, 0
429, 0
105, 0
1500, 1
207, 0
45, 0
1500, 0
87, 0
30, 1
423, 0
252, 0
186, 0
174, 1
1500, 0
1500, 0
1500, 0
144, -1
114, 1
33, 0
1500, 1
42, 0
54, 0
1500, 0
948, 0
177, 1
1500, 0
168, 0
36, 0
909, 1
144, 0
321, 0
1035, 0
33, 0
66, 0
1500, 0
42, 0
1500, 0
42, 0
57, 0
1500, 0
81, 0
1500, 0
1500, 0
36, 0
1500, 1
144, 0
435, 0
30, 0
42, 0
78, 0
231, 1
30, 0
555, 1
75, 0
78, 0
48, 0
162, 0
1020, 0
1500, 0
1500, 0
90, 0
261, 0
30, 0
78, 0
1500, 1
84, 0
1500, 1
126, 0
1500, 0
453, 0
1500, 1
237, 0
1500, 0
222, 1
414, 1
387, 1
108, 0
108, 0
1500, 0
1500, 1
93, 0
381, 0
102, 0
57, 0
1500, 0
171, 0
1500, 0
546, 0
1500, 1
1500, 0
1500, 0
60, 0
114, 0
1500, 0
99, 0
150, 0
909, 1
1419, 1
156, 0
528, 0
393, 1
180, -1
1500, 0
240, 0
36, 0
369, 1
117, 0
72, 0
486, 0
51, 0
1500, 0
1500, 0
1500, 0
45, 0
1500, 1
1500, 0
1500, 1
1500, 0
78, 0
36, 0
1500, 0
135, 0
1500, 0
1287, 1
495, 0
51, 1
Size: medium Deviation: 0
all datasets: 246
 COLUMN LEVEL ANALYSIS:
top 1 correctly labelled: 73
top 3 correctly labelled: 128
top X correctly labelled: 198
total: 246
 ROW LEVEL ANALYSIS:
top 1 correctly labelled: 189
top 3 correctly labelled: 240
top X correctly labelled: 240
total: 246
 OVERALL ANALYSIS:
top 1 correctly labelled: 236
top 3 correctly labelled: 240
top X correctly labelled: 240
total: 246
overall level distribution
3000, 0
345, 0
3000, 0
3000, 0
129, 0
3000, 0
3000, 0
87, 0
3000, 0
3000, 0
3000, 0
3000, 1
3000, 0
342, 0
738, 0
75, 0
267, 0
102, 0
2100, 0
231, 0
3000, 0
201, 0
909, 0
1044, 0
2001, 0
753, 0
870, 0
921, 0
132, 0
936, -1
1821, 0
3000, 0
474, 0
3000, 0
3000, 0
3000, 0
3000, 0
1065, 0
363, -1
156, 0
75, 0
219, 0
3000, 0
3000, 1
993, 0
1719, 0
156, 0
3000, 0
3000, 0
60, 0
3000, 0
522, 0
72, 0
3000, 0
1113, 0
846, 0
2043, 0
102, 0
156, 0
99, 0
219, 0
156, 0
372, 0
1821, 0
120, 0
3000, 0
645, 0
3000, 0
1095, 0
3000, 0
288, -1
357, 0
1095, 2
765, 0
72, 0
3000, 0
63, 0
693, 0
3000, 0
69, 0
144, 0
3000, 0
3000, 0
3000, 0
93, 0
111, 0
3000, 0
351, 0
120, 0
84, 0
3000, 0
3000, 0
3000, 0
3000, 0
1131, 0
870, 0
3000, 0
249, -1
2325, 0
72, 0
2442, 0
198, 0
360, 0
1023, 0
444, 0
3000, 0
3000, 0
219, 0
3000, 0
3000, 0
201, 0
2958, 0
555, 0
756, 0
168, 0
159, 0
210, 0
87, 0
519, 0
2721, 0
3000, 0
2838, 0
444, 0
3000, 0
315, -1
3000, 0
324, 0
3000, 0
3000, 0
3000, 0
915, 0
165, 0
399, 0
3000, 0
3000, 0
198, 0
72, 0
252, 0
3000, 0
3000, 0
1083, 0
3000, 0
885, 0
336, 0
3000, 0
3000, 0
3000, 0
858, 0
60, 0
975, 0
288, 0
207, 0
3000, 0
81, 0
3000, 0
156, 0
342, 0
3000, 0
315, 0
3000, 0
183, 0
1623, 0
105, 0
63, 0
69, 0
3000, 0
3000, 0
246, 0
102, 0
165, 0
3000, 0
72, 0
2901, 0
3000, 0
3000, 0
87, 0
3000, 1
3000, 0
234, 0
3000, 0
3000, 0
2073, 0
3000, 0
1002, 0
774, 0
63, 0
417, 0
1695, 0
3000, 0
90, 0
3000, 0
72, 0
231, 0
273, 0
303, 0
267, 0
3000, 0
219, 0
141, 0
483, 0
3000, 0
267, 0
3000, 0
483, 0
849, 0
69, 0
504, 0
72, 0
156, 0
3000, 0
87, 0
3000, 0
3000, 0
126, 0
642, 0
507, 0
117, 0
2577, 0
441, 0
3000, 0
192, 0
174, 0
90, 0
462, 0
273, 0
186, 0
1899, 0
3000, 0
291, 0
117, 0
3000, 0
291, 0
1056, 0
789, 0
504, 0
3000, -1
336, 0
330, 0
1020, 0
174, 0
828, 0
3000, 0
63, 0
153, 0
3000, 0
201, 0
column level distribution
3000, 2
345, 0
3000, 10
3000, 53
129, -1
3000, 0
3000, -1
87, 1
3000, -1
3000, 2
3000, 3
3000, 2
3000, 0
342, 8
738, 0
75, 0
267, -1
102, 0
2100, 5
231, 1
3000, 19
201, -1
909, 0
1044, 1
2001, 20
753, -1
870, 0
921, 1
132, 33
936, -1
1821, 1
3000, 3
474, 16
3000, 4
3000, 1
3000, 0
3000, 35
1065, 4
363, -1
156, 0
75, 2
219, 2
3000, 0
3000, 0
993, 2
1719, 3
156, 1
3000, 11
3000, 41
60, -1
3000, -1
522, -1
72, -1
3000, -1
1113, 3
846, -1
2043, 3
102, 0
156, 0
99, 0
219, 3
156, 0
372, 9
1821, 1
120, 0
3000, 3
645, 0
3000, 1
1095, 2
3000, -1
288, -1
357, 1
1095, 11
765, 0
72, -1
3000, 3
63, 0
693, 0
3000, -1
69, 0
144, 2
3000, 3
3000, 1
3000, 0
93, 4
111, 4
3000, 6
351, 3
120, 2
84, -1
3000, 1
3000, 35
3000, -1
3000, 0
1131, 25
870, 1
3000, 2
249, -1
2325, 1
72, -1
2442, 13
198, 55
360, 0
1023, -1
444, 0
3000, 0
3000, 0
219, 3
3000, 0
3000, -1
201, 0
2958, 6
555, 0
756, 4
168, 14
159, 0
210, -1
87, 5
519, 1
2721, 1
3000, -1
2838, 3
444, 0
3000, 9
315, -1
3000, 3
324, -1
3000, 2
3000, 1
3000, 1
915, -1
165, 0
399, 0
3000, 0
3000, 4
198, -1
72, -1
252, -1
3000, -1
3000, 0
1083, 1
3000, 0
885, 1
336, 0
3000, 31
3000, 9
3000, 0
858, 0
60, 1
975, -1
288, -1
207, -1
3000, 2
81, 1
3000, 1
156, 3
342, 0
3000, 2
315, 0
3000, 5
183, 0
1623, -1
105, 2
63, 2
69, 0
3000, 0
3000, 14
246, 1
102, 0
165, 3
3000, 9
72, 3
2901, 0
3000, 28
3000, 2
87, -1
3000, 36
3000, 1
234, 2
3000, 1
3000, 1
2073, 9
3000, 1
1002, 0
774, 2
63, 6
417, 0
1695, 23
3000, 2
90, 1
3000, 3
72, 7
231, 0
273, 0
303, 0
267, -1
3000, 1
219, 9
141, 4
483, -1
3000, 0
267, -1
3000, 1
483, 0
849, -1
69, 0
504, 1
72, 18
156, 3
3000, 4
87, 0
3000, 8
3000, 0
126, 3
642, 0
507, 1
117, 9
2577, 17
441, 0
3000, -1
192, 0
174, 1
90, 4
462, 0
273, 0
186, 0
1899, 3
3000, -1
291, -1
117, 0
3000, 0
291, 0
1056, 0
789, 0
504, 0
3000, -1
336, 0
330, 0
1020, 2
174, -1
828, 0
3000, 2
63, 4
153, 58
3000, 5
201, -1
row level distribution
3000, 1
345, 0
3000, 0
3000, 0
129, 0
3000, 0
3000, 0
87, 0
3000, 0
3000, 1
3000, 1
3000, 1
3000, 1
342, 0
738, 0
75, 0
267, 0
102, 0
2100, 0
231, 1
3000, 0
201, 0
909, 0
1044, 0
2001, 0
753, 0
870, 0
921, 0
132, 0
936, -1
1821, 1
3000, 0
474, 0
3000, 0
3000, 0
3000, 0
3000, 0
1065, 1
363, -1
156, 0
75, 0
219, 0
3000, 0
3000, 0
993, 0
1719, 0
156, 0
3000, 1
3000, 0
60, 0
3000, 0
522, 0
72, 0
3000, 0
1113, 1
846, 0
2043, 0
102, 0
156, 0
99, 0
219, 0
156, 0
372, 0
1821, 0
120, 0
3000, 1
645, 0
3000, 0
1095, 0
3000, 0
288, -1
357, 1
1095, 2
765, 0
72, 0
3000, 0
63, 0
693, 0
3000, 0
69, 0
144, 0
3000, 1
3000, 0
3000, 0
93, 0
111, 0
3000, 1
351, 1
120, 0
84, 0
3000, 0
3000, 0
3000, 0
3000, 0
1131, 0
870, 0
3000, 0
249, -1
2325, 1
72, 0
2442, 0
198, 0
360, 0
1023, 0
444, 1
3000, 0
3000, 0
219, 0
3000, 1
3000, 0
201, 0
2958, 0
555, 0
756, 0
168, 0
159, 0
210, 0
87, 0
519, 0
2721, 0
3000, 0
2838, 1
444, 0
3000, 1
315, -1
3000, 1
324, 0
3000, 0
3000, 1
3000, 0
915, 0
165, 0
399, 1
3000, 0
3000, 0
198, 0
72, 0
252, 0
3000, 2
3000, 0
1083, 0
3000, 0
885, 0
336, 0
3000, 1
3000, 1
3000, 0
858, 0
60, 0
975, 0
288, 1
207, 0
3000, 1
81, 0
3000, 0
156, 0
342, 1
3000, 1
315, 0
3000, 0
183, 0
1623, 0
105, 1
63, 0
69, 0
3000, 0
3000, 0
246, 1
102, 0
165, 1
3000, 1
72, 0
2901, 0
3000, 1
3000, 1
87, 0
3000, 0
3000, 1
234, 0
3000, 0
3000, 0
2073, 0
3000, 0
1002, 0
774, 1
63, 0
417, 0
1695, 1
3000, 0
90, 0
3000, 0
72, 0
231, 0
273, 0
303, 0
267, 0
3000, 0
219, 0
141, 1
483, 0
3000, 0
267, 0
3000, 0
483, 0
849, 0
69, 0
504, 0
72, 0
156, 0
3000, 0
87, 0
3000, 1
3000, 0
126, 0
642, 0
507, 0
117, 0
2577, 1
441, 0
3000, 0
192, 1
174, 1
90, 0
462, 1
273, 0
186, 0
1899, 0
3000, 0
291, 0
117, 0
3000, 1
291, 0
1056, 0
789, 0
504, 0
3000, -1
336, 0
330, 0
1020, 0
174, 0
828, 1
3000, 1
63, 1
153, 1
3000, 0
201, 0
Size: large Deviation: 0
all datasets: 246
 COLUMN LEVEL ANALYSIS:
top 1 correctly labelled: 73
top 3 correctly labelled: 129
top X correctly labelled: 198
total: 246
 ROW LEVEL ANALYSIS:
top 1 correctly labelled: 191
top 3 correctly labelled: 243
top X correctly labelled: 243
total: 246
 OVERALL ANALYSIS: 
top 1 correctly labelled: 239
top 3 correctly labelled: 243
top X correctly labelled: 243
total: 246
overall level distribution
300, 0
108, 0
4500, 0
261, 0
1326, 0
1134, 0
153, 0
777, 0
963, 0
234, 0
108, 0
4440, 0
4500, 0
4500, 0
237, 0
3000, 0
4500, 0
1308, 0
3489, 0
4500, 0
1374, 0
4500, 0
4500, 0
1038, 0
4500, 0
4500, 0
237, 0
2580, 0
1596, 0
4500, 0
4500, 0
4500, 0
4500, 0
4500, 0
402, 0
4500, 0
111, 0
4500, 0
1566, 0
327, 0
4500, 0
4500, 0
4500, 0
756, 0
249, 0
300, 0
4500, 0
723, 0
4500, 0
156, 0
2433, 0
1641, 2
474, 0
663, 0
495, 0
504, 0
4500, 0
600, 0
372, 0
4500, 0
4500, 0
834, 0
4500, 0
291, 0
438, 0
195, 0
4500, 0
1128, 0
189, 0
4083, 0
402, 0
4500, 0
210, 0
1503, 0
4500, 0
1698, 0
120, 0
4500, 0
4500, 0
105, 0
759, 0
4500, 0
411, 0
1404, 0
4500, 0
4500, 0
180, 0
2541, 0
4500, 0
4500, 0
4500, 0
1536, 0
4500, 0
4500, 0
399, 0
666, 0
3663, 0
4500, 0
1623, 0
4500, 0
519, 0
4353, 0
1272, 0
96, 0
1530, 0
108, 0
540, 0
3150, 0
111, 0
93, 0
132, 0
4500, 0
303, 0
369, 0
513, 0
327, 0
1383, 0
4500, 0
237, 0
93, 0
4500, 0
252, 0
489, 0
147, 0
4500, 0
3063, 0
90, 0
234, 0
231, 0
1668, 0
4500, 0
786, 0
273, 0
108, 0
4500, 0
432, 0
4500, 0
1305, 0
249, 0
4500, 0
90, 0
132, 0
693, 1
234, 0
198, 0
4500, 0
105, 0
132, 0
177, 0
4500, 0
132, 0
4500, 0
537, 0
4500, 0
126, 0
2850, 0
4500, 0
168, 0
3111, 0
507, 0
111, 0
969, 0
2733, 0
438, 0
432, -1
4500, 0
4500, 0
105, 0
4500, 0
348, 0
1269, 0
96, 0
135, 0
4500, 0
261, 0
528, 0
558, 0
4500, 0
762, 0
300, -1
4500, 0
1287, 0
4500, 0
135, 0
4500, 0
624, 0
318, 0
4500, 0
411, 0
4500, 0
111, 0
234, 0
3864, 0
1491, 0
159, 0
351, 0
156, 0
1461, 0
216, 0
1110, 0
108, 0
4500, 0
4500, 0
4500, 0
4500, 0
4500, 0
4500, 0
4500, 0
141, 0
4257, 1
2733, 0
546, -1
4500, 0
726, 0
471, 0
1182, 0
1587, 0
180, 0
345, 0
4500, 0
4500, 0
453, 0
4500, 0
300, 0
513, 0
4500, 0
177, 0
312, 0
1146, 0
279, 0
4500, 0
1644, 0
4500, 0
327, 0
1161, 0
4500, 1
4500, 0
330, 0
1242, 0
666, 0
1362, 0
4500, 0
4500, 0
381, 0
4500, 0
711, 0
column level distribution
300, 0
108, 0
4500, 1
261, 1
1326, -1
1134, 4
153, 0
777, -1
963, 0
234, 0
