1500, 0
846, 0
135, 0
468, 0
1500, 0
1500, 0
132, 0
1500, 0
1500, 0
1500, 0
510, 0
1500, 0
252, 0
1500, 0
501, 0
69, 0
132, 0
1500, 0
33, 0
1500, 0
564, 0
1500, 0
39, 0
96, 0
1500, 2
276, 0
144, 0
63, 0
375, 0
1359, 0
63, 0
1500, 0
1500, 0
45, 0
99, 0
1500, 0
429, 0
105, 0
1500, 0
207, 0
45, 0
1500, 0
87, 0
30, 0
423, 0
252, 0
186, 0
174, 0
1500, 0
1500, 0
1500, 0
144, -1
114, 0
33, 0
1500, 0
42, 0
54, 0
1500, 0
948, 0
177, 0
1500, 0
168, 0
36, 0
909, 0
144, 0
321, 0
1035, 0
33, 0
66, 0
1500, 0
42, 0
1500, 0
42, 0
57, 0
1500, 0
81, 0
1500, 0
1500, 0
36, 0
1500, 0
144, 0
435, 0
30, 0
42, 0
78, 0
231, 0
30, 0
555, 0
75, 0
78, 0
48, 0
162, 0
1020, 0
1500, 0
1500, 0
90, 0
261, 0
30, 0
78, 0
1500, 0
84, 0
1500, 0
126, 0
1500, 0
453, 0
1500, 0
237, 0
1500, 0
222, 0
414, 0
387, 0
108, 0
108, 0
1500, 0
1500, 0
93, 0
381, 0
102, 0
57, 0
1500, 0
171, 0
1500, 0
546, 0
1500, 0
1500, 0
1500, 0
60, 0
114, 0
1500, 0
99, 0
150, 0
909, 0
1419, 0
156, 0
528, 0
393, 0
180, -1
1500, 0
240, 0
36, 0
369, 1
117, 0
72, 0
486, 0
51, 0
1500, 0
1500, 0
1500, 0
45, 0
1500, 0
1500, 0
1500, 0
1500, 0
78, 0
36, 0
1500, 0
135, 0
1500, 1
1287, 0
495, 0
51, 0
3000, 0
345, 0
3000, 0
3000, 0
129, 0
3000, 0
3000, 0
87, 0
3000, 0
3000, 0
3000, 0
3000, 1
3000, 0
342, 0
738, 0
75, 0
267, 0
102, 0
2100, 0
231, 0
3000, 0
201, 0
909, 0
1044, 0
2001, 0
753, 0
870, 0
921, 0
132, 0
936, -1
1821, 0
3000, 0
474, 0
3000, 0
3000, 0
3000, 0
3000, 0
1065, 0
363, -1
156, 0
75, 0
219, 0
3000, 0
3000, 1
993, 0
1719, 0
156, 0
3000, 0
3000, 0
60, 0
3000, 0
522, 0
72, 0
3000, 0
1113, 0
846, 0
2043, 0
102, 0
156, 0
99, 0
219, 0
156, 0
372, 0
1821, 0
120, 0
3000, 0
645, 0
3000, 0
1095, 0
3000, 0
288, -1
357, 0
1095, 2
765, 0
72, 0
3000, 0
63, 0
693, 0
3000, 0
69, 0
144, 0
3000, 0
3000, 0
3000, 0
93, 0
111, 0
3000, 0
351, 0
120, 0
84, 0
3000, 0
3000, 0
3000, 0
3000, 0
1131, 0
870, 0
3000, 0
249, -1
2325, 0
72, 0
2442, 0
198, 0
360, 0
1023, 0
444, 0
3000, 0
3000, 0
219, 0
3000, 0
3000, 0
201, 0
2958, 0
555, 0
756, 0
168, 0
159, 0
210, 0
87, 0
519, 0
2721, 0
3000, 0
2838, 0
444, 0
3000, 0
315, -1
3000, 0
324, 0
3000, 0
3000, 0
3000, 0
915, 0
165, 0
399, 0
3000, 0
3000, 0
198, 0
72, 0
252, 0
3000, 0
3000, 0
1083, 0
3000, 0
885, 0
336, 0
3000, 0
3000, 0
3000, 0
858, 0
60, 0
975, 0
288, 0
207, 0
3000, 0
81, 0
3000, 0
156, 0
342, 0
3000, 0
315, 0
3000, 0
183, 0
1623, 0
105, 0
63, 0
69, 0
3000, 0
3000, 0
246, 0
102, 0
165, 0
3000, 0
72, 0
2901, 0
3000, 0
3000, 0
87, 0
3000, 1
3000, 0
234, 0
3000, 0
3000, 0
2073, 0
3000, 0
1002, 0
774, 0
63, 0
417, 0
1695, 0
3000, 0
90, 0
3000, 0
72, 0
231, 0
273, 0
303, 0
267, 0
3000, 0
219, 0
141, 0
483, 0
3000, 0
267, 0
3000, 0
483, 0
849, 0
69, 0
504, 0
72, 0
156, 0
3000, 0
87, 0
3000, 0
3000, 0
126, 0
642, 0
507, 0
117, 0
2577, 0
441, 0
3000, 0
192, 0
174, 0
90, 0
462, 0
273, 0
186, 0
1899, 0
3000, 0
291, 0
117, 0
3000, 0
291, 0
1056, 0
789, 0
504, 0
3000, -1
336, 0
330, 0
1020, 0
174, 0
828, 0
3000, 0
63, 0
153, 0
3000, 0
201, 0
300, 0
108, 0
4500, 0
261, 0
1326, 0
1134, 0
153, 0
777, 0
963, 0
234, 0
108, 0
4440, 0
4500, 0
4500, 0
237, 0
3000, 0
4500, 0
1308, 0
3489, 0
4500, 0
1374, 0
4500, 0
4500, 0
1038, 0
4500, 0
4500, 0
237, 0
2580, 0
1596, 0
4500, 0
4500, 0
4500, 0
4500, 0
4500, 0
402, 0
4500, 0
111, 0
4500, 0
1566, 0
327, 0
4500, 0
4500, 0
4500, 0
756, 0
249, 0
300, 0
4500, 0
723, 0
4500, 0
156, 0
2433, 0
1641, 2
474, 0
663, 0
495, 0
504, 0
4500, 0
600, 0
372, 0
4500, 0
4500, 0
834, 0
4500, 0
291, 0
438, 0
195, 0
4500, 0
1128, 0
189, 0
4083, 0
402, 0
4500, 0
210, 0
1503, 0
4500, 0
1698, 0
120, 0
4500, 0
4500, 0
105, 0
759, 0
4500, 0
411, 0
1404, 0
4500, 0
4500, 0
180, 0
2541, 0
4500, 0
4500, 0
4500, 0
1536, 0
4500, 0
4500, 0
399, 0
666, 0
3663, 0
4500, 0
1623, 0
4500, 0
519, 0
4353, 0
1272, 0
96, 0
1530, 0
108, 0
540, 0
3150, 0
111, 0
93, 0
132, 0
4500, 0
303, 0
369, 0
513, 0
327, 0
1383, 0
4500, 0
237, 0
93, 0
4500, 0
252, 0
489, 0
147, 0
4500, 0
3063, 0
90, 0
234, 0
231, 0
1668, 0
4500, 0
786, 0
273, 0
108, 0
4500, 0
432, 0
4500, 0
1305, 0
249, 0
4500, 0
90, 0
132, 0
693, 1
234, 0
198, 0
4500, 0
105, 0
132, 0
177, 0
4500, 0
132, 0
4500, 0
537, 0
4500, 0
126, 0
2850, 0
4500, 0
168, 0
3111, 0
507, 0
111, 0
969, 0
2733, 0
438, 0
432, -1
4500, 0
4500, 0
105, 0
4500, 0
348, 0
1269, 0
96, 0
135, 0
4500, 0
261, 0
528, 0
558, 0
4500, 0
762, 0
300, -1
4500, 0
1287, 0
4500, 0
135, 0
4500, 0
624, 0
318, 0
4500, 0
411, 0
4500, 0
111, 0
234, 0
3864, 0
1491, 0
159, 0
351, 0
156, 0
1461, 0
216, 0
1110, 0
108, 0
4500, 0
4500, 0
4500, 0
4500, 0
4500, 0
4500, 0
4500, 0
141, 0
4257, 1
2733, 0
546, -1
4500, 0
726, 0
471, 0
1182, 0
1587, 0
180, 0
345, 0
4500, 0
4500, 0
453, 0
4500, 0
300, 0
513, 0
4500, 0
177, 0
312, 0
1146, 0
279, 0
4500, 0
1644, 0
4500, 0
327, 0
1161, 0
4500, 1
4500, 0
330, 0
1242, 0
666, 0
1362, 0
4500, 0
4500, 0
381, 0
4500, 0
711, 0
